ticker,cik,accession_number,period_end,form_type,status,sections_located,sections_total,fill_rate,attempts,last_error,updated_at
SYK,310764,0000310764-25-000129,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-25T20:20:40Z
SYK,310764,0000310764-26-000010,2025-12-31,10-K,committed,2,3,0.48,0,,2026-06-25T20:20:40Z
SYK,310764,0000310764-26-000031,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-25T20:20:40Z
SYY,96021,0000096021-25-000037,2025-03-29,10-Q,staged,2,3,0.45,0,,2026-06-25T20:20:40Z
SYY,96021,0000096021-25-000099,2025-06-28,10-K,staged,2,3,0.42,0,,2026-06-25T20:20:40Z
SYY,96021,0000096021-25-000157,2025-09-27,10-Q,staged,2,3,0.45,0,,2026-06-25T20:20:40Z
SYY,96021,0000096021-26-000009,2025-12-27,10-Q,staged,2,3,0.45,0,,2026-06-25T20:20:40Z
SYY,96021,0000096021-26-000022,2026-03-28,10-Q,staged,2,3,0.45,0,,2026-06-25T20:20:40Z
T,732717,0000732717-25-000023,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T00:24:52Z
T,732717,0000732717-25-000080,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-26T00:24:52Z
T,732717,0000732717-25-000171,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-26T00:24:52Z
T,732717,0000732717-26-000120,2025-12-31,10-K,committed,2,3,0.50,0,,2026-06-26T00:24:52Z
T,732717,0000732717-26-000206,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T00:24:52Z
TAP,24545,0000024545-25-000014,2025-03-31,10-Q,committed,2,3,0.52,0,,2026-06-26T00:24:52Z
TAP,24545,0000024545-25-000021,2025-06-30,10-Q,committed,2,3,0.52,0,,2026-06-26T00:24:52Z
TAP,24545,0000024545-25-000039,2025-09-30,10-Q,committed,2,3,0.52,0,,2026-06-26T00:24:52Z
TAP,24545,0000024545-26-000006,2025-12-31,10-K,committed,2,3,0.45,0,,2026-06-26T00:24:52Z
TAP,24545,0000024545-26-000036,2026-03-31,10-Q,committed,2,3,0.54,0,,2026-06-26T00:24:52Z
TDG,1260221,0001260221-25-000026,2025-03-29,10-Q,committed,2,3,0.52,0,,2026-06-26T00:24:53Z
TDG,1260221,0001260221-25-000051,2025-06-28,10-Q,committed,2,3,0.52,0,,2026-06-26T00:24:53Z
TDG,1260221,0001260221-25-000081,2025-09-30,10-K,committed,2,3,0.61,0,,2026-06-26T00:24:53Z
TDG,1260221,0001260221-26-000017,2025-12-27,10-Q,committed,2,3,0.50,0,,2026-06-26T00:24:53Z
TDG,1260221,0001260221-26-000040,2026-03-28,10-Q,committed,2,3,0.52,0,,2026-06-26T00:24:53Z
TDY,1094285,0001094285-25-000105,2025-03-30,10-Q,staged,2,3,0.42,0,,2026-06-26T00:24:53Z
TDY,1094285,0001094285-25-000131,2025-06-29,10-Q,staged,2,3,0.42,0,,2026-06-26T00:24:53Z
TDY,1094285,0001094285-25-000140,2025-09-28,10-Q,staged,2,3,0.42,0,,2026-06-26T00:24:53Z
TDY,1094285,0001094285-26-000017,2025-12-28,10-K,staged,3,3,1.00,0,,2026-06-26T00:24:53Z
TDY,1094285,0001094285-26-000030,2026-03-29,10-Q,staged,2,3,0.42,0,,2026-06-26T00:24:53Z
TECH,842023,0001558370-25-006990,2025-03-31,10-Q,staged,2,3,0.39,0,,2026-06-26T04:22:48Z
TECH,842023,0001558370-25-011716,2025-06-30,10-K,staged,3,3,1.00,0,,2026-06-26T04:22:48Z
TECH,842023,0001104659-25-107053,2025-09-30,10-Q,staged,2,3,0.42,0,,2026-06-26T04:22:48Z
TECH,842023,0001104659-26-010335,2025-12-31,10-Q,staged,2,3,0.42,0,,2026-06-26T04:22:48Z
TECH,842023,0001104659-26-056302,2026-03-31,10-Q,staged,2,3,0.42,0,,2026-06-26T04:22:48Z
TEL,1385157,0001558370-25-005632,2025-03-28,10-Q,staged,2,3,0.35,0,,2026-06-26T04:22:48Z
TEL,1385157,0001558370-25-009599,2025-06-27,10-Q,staged,2,3,0.35,0,,2026-06-26T04:22:48Z
TEL,1385157,0001104659-25-109150,2025-09-26,10-K,staged,3,3,1.00,0,,2026-06-26T04:22:48Z
TEL,1385157,0001104659-26-006062,2025-12-26,10-Q,staged,2,3,0.35,0,,2026-06-26T04:22:48Z
TEL,1385157,0001104659-26-048160,2026-03-27,10-Q,staged,2,3,0.35,0,,2026-06-26T04:22:48Z
TER,97210,0000950170-25-062503,2025-03-30,10-Q,committed,3,3,1.00,0,,2026-06-26T04:22:49Z
TER,97210,0000950170-25-101248,2025-06-29,10-Q,committed,3,3,1.00,0,,2026-06-26T04:22:49Z
TER,97210,0001193125-25-258477,2025-09-28,10-Q,committed,3,3,1.00,0,,2026-06-26T04:22:49Z
TER,97210,0001193125-26-059002,2025-12-31,10-K,committed,2,3,0.39,0,,2026-06-26T04:22:49Z
TER,97210,0001193125-26-201058,2026-03-29,10-Q,committed,3,3,1.00,0,,2026-06-26T04:22:49Z
TGT,27419,0000027419-25-000018,2025-02-01,10-K,committed,3,3,1.00,0,,2026-06-26T04:22:50Z
TGT,27419,0000027419-25-000101,2025-05-03,10-Q,committed,3,3,1.00,0,,2026-06-26T04:22:50Z
TGT,27419,0000027419-25-000118,2025-08-02,10-Q,committed,3,3,1.00,0,,2026-06-26T04:22:50Z
TGT,27419,0000027419-25-000126,2025-11-01,10-Q,committed,3,3,1.00,0,,2026-06-26T04:22:50Z
TGT,27419,0000027419-26-000016,2026-01-31,10-K,committed,3,3,1.00,0,,2026-06-26T04:22:50Z
TGT,27419,0000027419-26-000022,2026-05-02,10-Q,committed,3,3,1.00,0,,2026-06-26T04:22:50Z
TKO,1973266,0000950170-25-067220,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:12Z
TKO,1973266,0000950170-25-104095,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:12Z
TKO,1973266,0001193125-25-267014,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:12Z
TKO,1973266,0001193125-26-071651,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-26T08:25:12Z
TKO,1973266,0001193125-26-208992,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:12Z
TMO,97745,0000097745-25-000041,2025-03-29,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:13Z
TMO,97745,0000097745-25-000101,2025-06-28,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:13Z
TMO,97745,0000097745-25-000159,2025-09-27,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:13Z
TMO,97745,0000097745-26-000018,2025-12-31,10-K,committed,2,3,0.68,0,,2026-06-26T08:25:13Z
TMO,97745,0000097745-26-000092,2026-03-28,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:13Z
TMUS,1283699,0001283699-25-000079,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:15Z
TMUS,1283699,0001283699-25-000117,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:15Z
TMUS,1283699,0001283699-25-000154,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:15Z
TMUS,1283699,0001283699-26-000010,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-26T08:25:15Z
TMUS,1283699,0001283699-26-000063,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T08:25:15Z
TPL,1811074,0001811074-25-000060,2025-03-31,10-Q,staged,2,3,0.00,0,,2026-06-26T08:25:15Z
TPL,1811074,0001811074-25-000077,2025-06-30,10-Q,staged,2,3,0.00,0,,2026-06-26T08:25:15Z
TPL,1811074,0001811074-25-000096,2025-09-30,10-Q,staged,2,3,0.00,0,,2026-06-26T08:25:15Z
TPL,1811074,0001811074-26-000018,2025-12-31,10-K,staged,2,3,0.08,0,,2026-06-26T08:25:15Z
TPL,1811074,0001811074-26-000035,2026-03-31,10-Q,staged,2,3,0.00,0,,2026-06-26T08:25:15Z
TPR,1116132,0001116132-25-000013,2025-03-29,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:24Z
TPR,1116132,0001116132-25-000019,2025-06-28,10-K,committed,3,3,1.00,0,,2026-06-26T12:24:24Z
TPR,1116132,0001116132-25-000025,2025-09-27,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:24Z
TPR,1116132,0001116132-26-000005,2025-12-27,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:24Z
TPR,1116132,0001116132-26-000011,2026-03-28,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:24Z
TRGP,1389170,0000950170-25-061595,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:25Z
TRGP,1389170,0001193125-25-175239,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:25Z
TRGP,1389170,0001193125-25-266435,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:25Z
TRGP,1389170,0001193125-26-059296,2025-12-31,10-K,committed,2,3,0.35,0,,2026-06-26T12:24:25Z
TRGP,1389170,0001193125-26-211698,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:25Z
TRMB,864749,0000864749-25-000090,2025-01-03,10-K,committed,3,3,1.00,0,,2026-06-26T12:24:26Z
TRMB,864749,0000864749-25-000113,2025-04-04,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:26Z
TRMB,864749,0000864749-25-000245,2025-07-04,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:26Z
TRMB,864749,0000864749-25-000286,2025-10-03,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:26Z
TRMB,864749,0000864749-26-000015,2026-01-02,10-K,committed,3,3,1.00,0,,2026-06-26T12:24:26Z
TRMB,864749,0000864749-26-000063,2026-04-03,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:26Z
TSCO,916365,0000916365-25-000089,2025-03-29,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:26Z
TSCO,916365,0000916365-25-000150,2025-06-28,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:26Z
TSCO,916365,0000916365-25-000163,2025-09-27,10-Q,committed,3,3,1.00,0,,2026-06-26T12:24:26Z
TSCO,916365,0000916365-26-000014,2025-12-27,10-K,committed,3,3,1.00,0,,2026-06-26T12:24:26Z
TSCO,916365,0000916365-26-000024,2026-03-28,10-Q,committed,3,3,n/a,0,,2026-06-26T12:24:26Z
TSLA,1318605,0001628280-25-018911,2025-03-31,10-Q,committed,2,3,0.21,0,,2026-06-26T16:24:28Z
TSLA,1318605,0001628280-25-035806,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:28Z
TSLA,1318605,0001628280-25-045968,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:28Z
TSLA,1318605,0001104659-26-053166,2025-12-31,10-K/A,committed,3,3,n/a,0,,2026-06-26T16:24:28Z
TSLA,1318605,0001628280-26-003952,2025-12-31,10-K,committed,2,3,0.21,0,,2026-06-26T16:24:28Z
TSLA,1318605,0001628280-26-026673,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:28Z
TSN,100493,0000100493-25-000056,2025-03-29,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:29Z
TSN,100493,0000100493-25-000076,2025-06-28,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:29Z
TSN,100493,0000100493-25-000095,2025-09-27,10-K,committed,3,3,1.00,0,,2026-06-26T16:24:29Z
TSN,100493,0000100493-26-000007,2025-12-27,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:29Z
TSN,100493,0000100493-26-000020,2026-03-28,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:29Z
TTD,1671933,0001671933-25-000062,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:30Z
TTD,1671933,0001671933-25-000125,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:30Z
TTD,1671933,0001671933-25-000144,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:30Z
TTD,1671933,0001671933-26-000014,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-26T16:24:30Z
TTD,1671933,0001671933-26-000054,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:30Z
TTWO,946581,0001628280-25-026694,2025-03-31,10-K,committed,3,3,1.00,0,,2026-06-26T16:24:31Z
TTWO,946581,0001628280-25-038963,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:31Z
TTWO,946581,0001628280-25-050326,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:31Z
TTWO,946581,0001628280-26-005119,2025-12-31,10-Q,committed,3,3,1.00,0,,2026-06-26T16:24:31Z
TTWO,946581,0001628280-26-037434,2026-03-31,10-K,committed,2,3,0.52,0,,2026-06-26T16:24:31Z
TXN,97476,0000097476-25-000027,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:26Z
TXN,97476,0000097476-25-000036,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:26Z
TXN,97476,0000097476-25-000060,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:26Z
TXN,97476,0000097476-26-000059,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-26T20:21:26Z
TXN,97476,0000097476-26-000101,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:26Z
TXT,217346,0000217346-25-000046,2025-03-29,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:27Z
TXT,217346,0000217346-25-000068,2025-06-28,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:27Z
TXT,217346,0000217346-25-000077,2025-09-27,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:27Z
TXT,217346,0000217346-26-000006,2026-01-03,10-K,committed,3,3,1.00,0,,2026-06-26T20:21:27Z
TXT,217346,0000217346-26-000012,2026-04-04,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:27Z
TYL,860731,0000860731-25-000027,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:28Z
TYL,860731,0000860731-25-000036,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:28Z
TYL,860731,0000860731-25-000046,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:28Z
TYL,860731,0000860731-26-000016,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-26T20:21:28Z
TYL,860731,0000860731-26-000032,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-26T20:21:28Z
UAL,100517,0000100517-25-000091,2025-03-31,10-Q,staged,2,3,0.19,0,,2026-06-26T20:21:28Z
UAL,100517,0000100517-25-000147,2025-06-30,10-Q,staged,2,3,0.19,0,,2026-06-26T20:21:28Z
UAL,100517,0000100517-25-000193,2025-09-30,10-Q,staged,2,3,0.19,0,,2026-06-26T20:21:28Z
UAL,100517,0000100517-26-000023,2025-12-31,10-K,staged,2,3,0.52,0,,2026-06-26T20:21:28Z
UAL,100517,0000100517-26-000091,2026-03-31,10-Q,staged,2,3,0.19,0,,2026-06-26T20:21:28Z
UBER,1543151,0001543151-25-000015,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
UBER,1543151,0001543151-25-000023,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
UBER,1543151,0001543151-25-000033,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
UBER,1543151,0001543151-26-000015,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
UBER,1543151,0001543151-26-000022,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
UHS,352915,0000950170-25-067010,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
UHS,352915,0000950170-25-105857,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
UHS,352915,0001193125-25-272385,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
UHS,352915,0001193125-26-071676,2025-12-31,10-K,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
UHS,352915,0001193125-26-211992,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
ULTA,1403568,0001558370-25-003810,2025-02-01,10-K,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
ULTA,1403568,0001558370-25-008243,2025-05-03,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
ULTA,1403568,0001558370-25-011804,2025-08-02,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
ULTA,1403568,0001104659-25-118458,2025-11-01,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
ULTA,1403568,0001104659-26-035243,2026-01-31,10-K,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
ULTA,1403568,0001104659-26-069491,2026-05-02,10-Q,committed,3,3,1.00,0,,2026-06-27T00:20:59Z
UNH,731766,0000731766-25-000131,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T00:21:00Z
UNH,731766,0000731766-25-000236,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-27T00:21:00Z
UNH,731766,0000731766-25-000305,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-27T00:21:00Z
UNH,731766,0000731766-26-000062,2025-12-31,10-K,committed,2,3,0.52,0,,2026-06-27T00:21:00Z
UNH,731766,0000731766-26-000127,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T00:21:00Z
UNP,100885,0000100885-25-000151,2025-03-31,10-Q,staged,2,3,0.00,0,,2026-06-27T04:19:37Z
UNP,100885,0000100885-25-000253,2025-06-30,10-Q,staged,2,3,0.00,0,,2026-06-27T04:19:37Z
UNP,100885,0000100885-25-000321,2025-09-30,10-Q,staged,2,3,0.00,0,,2026-06-27T04:19:37Z
UNP,100885,0000100885-26-000037,2025-12-31,10-K,staged,2,3,0.15,0,,2026-06-27T04:19:37Z
UNP,100885,0000100885-26-000155,2026-03-31,10-Q,staged,2,3,0.00,0,,2026-06-27T04:19:37Z
UPS,1090727,0001090727-25-000049,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T04:19:38Z
UPS,1090727,0001090727-25-000064,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-27T04:19:38Z
UPS,1090727,0001628280-25-049661,2025-09-30,10-Q,committed,2,3,0.29,0,,2026-06-27T04:19:38Z
UPS,1090727,0001628280-26-008432,2025-12-31,10-K,committed,2,3,0.67,0,,2026-06-27T04:19:38Z
UPS,1090727,0001628280-26-031154,2026-03-31,10-Q,committed,2,3,0.19,0,,2026-06-27T04:19:38Z
URI,1067701,0001067701-25-000017,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T04:19:39Z
URI,1067701,0001628280-25-035756,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-27T04:19:39Z
URI,1067701,0001067701-25-000039,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-27T04:19:39Z
URI,1067701,0001067701-26-000007,2025-12-31,10-K,committed,2,3,0.42,0,,2026-06-27T04:19:39Z
URI,1067701,0001067701-26-000016,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T04:19:39Z
VLO,1035002,0001035002-25-000017,2025-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T04:19:39Z
VLO,1035002,0001035002-25-000061,2025-06-30,10-Q,committed,3,3,1.00,0,,2026-06-27T04:19:39Z
VLO,1035002,0001628280-25-046072,2025-09-30,10-Q,committed,3,3,1.00,0,,2026-06-27T04:19:39Z
VLO,1035002,0001628280-26-011499,2025-12-31,10-K,committed,2,3,0.42,0,,2026-06-27T04:19:39Z
VLO,1035002,0001628280-26-028690,2026-03-31,10-Q,committed,3,3,1.00,0,,2026-06-27T04:19:39Z
